price,area,lot.area,lot.shape,utilities,land.slope,overall.qual,overall.cond,year.built,year.remod.add,mas.vnr.area,exter.qual,exter.cond,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating.qc,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.val,mo.sold,yr.sold
164000,1000,13050,3,3,1,5,6,1963,1963,0.0,2,2,4,3,3,Rec,104.0,ALQ,850.0,46.0,1000.0,4,4,1000,0,0,1.0,0.0,1,0,1,1,2,4,7,2,3,1993.0,1,2.0,575.0,3,3,2,238,0,148,0,0,0,0,0,0,4,2006
217000,1494,9236,2,3,2,6,5,1997,1997,0.0,2,3,4,3,4,GLQ,1200.0,Unf,0.0,279.0,1479.0,4,4,1494,0,0,1.0,0.0,2,0,3,1,3,6,7,0,0,1997.0,2,2.0,576.0,3,3,2,168,27,0,0,0,0,0,0,0,7,2006
114000,1232,4571,3,3,2,5,7,1910,1950,0.0,2,2,3,3,1,BLQ,168.0,Unf,0.0,448.0,616.0,4,4,616,616,0,0.0,0.0,1,0,3,1,2,6,7,0,0,1920.0,1,2.0,480.0,2,2,2,280,0,143,0,0,0,0,0,0,6,2007
123000,1040,11677,2,3,2,5,4,1966,1966,442.0,2,2,3,3,3,Rec,249.0,BLQ,761.0,30.0,1040.0,2,4,1040,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,1966.0,2,1.0,264.0,3,3,2,0,90,0,0,0,0,0,3,0,2,2007
118900,732,7200,3,3,2,5,7,1952,1952,0.0,2,3,3,4,1,ALQ,630.0,BLQ,102.0,0.0,732.0,2,4,732,0,0,1.0,0.0,1,0,2,1,2,4,7,0,0,1952.0,1,1.0,240.0,3,3,2,0,68,0,0,0,0,0,0,0,9,2009
197000,1247,3316,2,3,2,8,5,2005,2005,0.0,3,2,4,3,1,GLQ,1039.0,Unf,0.0,208.0,1247.0,4,4,1247,0,0,1.0,0.0,1,1,1,1,3,4,7,1,4,2005.0,3,2.0,550.0,3,3,2,0,84,0,0,0,0,0,0,0,4,2006
255900,1606,9658,2,3,2,8,5,2006,2006,383.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1598.0,1598.0,3,4,1606,0,0,0.0,0.0,2,0,3,1,3,6,7,1,4,2006.0,2,3.0,871.0,3,3,2,230,60,0,0,0,0,0,0,0,7,2009
99500,792,8520,3,3,2,5,8,1923,1950,0.0,3,2,2,3,1,Unf,0.0,Unf,0.0,624.0,624.0,2,4,792,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,1963.0,1,1.0,287.0,3,3,2,0,0,81,0,0,0,0,2,0,2,2009
78000,1192,6402,3,3,2,5,5,1920,1950,0.0,2,2,3,3,2,Unf,0.0,Unf,0.0,596.0,596.0,2,4,596,596,0,0.0,0.0,1,0,3,1,2,6,7,0,0,1920.0,1,1.0,189.0,2,2,0,0,0,137,0,0,0,0,2,0,7,2009
145000,1040,7476,3,3,2,5,7,1968,1968,0.0,2,2,3,3,1,Rec,812.0,Unf,0.0,228.0,1040.0,2,4,1040,0,0,1.0,0.0,1,1,3,1,2,5,7,0,0,1991.0,3,2.0,686.0,3,3,2,188,0,0,0,0,0,0,0,0,6,2007
135000,1174,9000,3,3,2,5,8,1900,2006,0.0,2,2,3,2,1,BLQ,130.0,Unf,0.0,550.0,680.0,4,4,680,494,0,0.0,0.0,1,0,2,1,3,6,7,1,4,2000.0,1,2.0,576.0,3,3,2,116,26,40,0,0,0,0,3,0,6,2007
250000,1530,12606,2,3,2,9,5,2007,2008,120.0,3,2,4,3,3,Unf,0.0,Unf,0.0,1530.0,1530.0,4,4,1530,0,0,0.0,0.0,2,0,3,1,3,7,7,1,4,2008.0,2,3.0,984.0,3,3,2,212,136,0,0,0,0,0,0,0,5,2009
220000,1358,11088,3,3,2,8,5,2002,2002,0.0,3,2,4,3,1,GLQ,872.0,Unf,0.0,476.0,1348.0,4,4,1358,0,0,1.0,0.0,1,1,1,1,3,5,7,1,3,2002.0,1,2.0,418.0,3,3,2,68,166,0,0,0,0,0,0,0,6,2006
237000,1995,11250,3,3,2,7,5,1995,1996,0.0,3,3,4,4,3,GLQ,685.0,Unf,0.0,245.0,930.0,4,4,950,1045,0,1.0,0.0,2,1,4,1,3,8,7,1,3,1995.0,2,2.0,610.0,3,3,2,275,170,0,0,0,0,0,0,0,7,2006
360000,1736,11578,3,3,2,9,5,2008,2008,302.0,4,2,5,3,1,Unf,0.0,Unf,0.0,1736.0,1736.0,4,4,1736,0,0,0.0,0.0,2,0,3,1,4,7,7,1,4,2008.0,2,3.0,834.0,3,3,2,319,90,0,0,0,0,0,0,0,7,2009
198900,1226,10402,2,3,2,7,5,2009,2009,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,1226.0,1226.0,4,4,1226,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,2009.0,2,3.0,740.0,3,3,2,0,36,0,0,0,0,0,0,0,5,2010
109500,894,6600,3,3,2,5,5,1962,1962,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,894.0,894.0,3,4,894,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,1962.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,0,8,2009
392000,1419,8089,3,3,2,8,6,2007,2007,0.0,3,2,4,3,3,GLQ,945.0,Unf,0.0,474.0,1419.0,4,4,1419,0,0,1.0,0.0,2,0,2,1,3,7,7,1,4,2007.0,2,2.0,567.0,3,3,2,140,0,0,0,0,0,0,0,0,10,2007
174000,1537,8400,3,3,2,6,9,1962,2005,237.0,3,3,3,3,1,Unf,0.0,Unf,0.0,1319.0,1319.0,2,4,1537,0,0,1.0,0.0,1,1,3,1,3,7,7,1,4,1962.0,2,2.0,462.0,3,3,2,0,36,0,0,0,0,0,4,0,7,2008
116000,882,11556,3,3,2,5,6,1952,1952,52.0,2,2,3,3,1,Rec,148.0,Unf,0.0,572.0,720.0,4,3,882,0,0,1.0,0.0,1,0,2,1,3,4,7,0,0,1952.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,3,0,5,2008
170440,1456,10237,3,3,2,6,5,2005,2006,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,728.0,728.0,4,4,728,728,0,0.0,0.0,2,1,3,1,3,8,7,1,4,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,0,0,0,2,2006
197000,1909,8726,3,3,2,7,5,2002,2002,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,872.0,872.0,4,4,872,1037,0,0.0,0.0,2,1,4,1,3,8,7,0,0,2002.0,2,2.0,529.0,3,3,2,0,108,0,0,0,0,0,0,0,9,2006
148000,1113,7917,2,3,2,6,7,1976,1976,174.0,2,3,3,4,1,BLQ,751.0,Unf,0.0,392.0,1143.0,2,4,1113,0,0,1.0,0.0,1,1,3,1,2,6,7,1,2,1987.0,2,1.0,504.0,3,4,2,370,30,0,0,0,0,0,4,0,5,2007
175500,1626,2628,3,3,2,7,5,2003,2003,106.0,3,2,4,3,1,Unf,0.0,Unf,0.0,764.0,764.0,4,4,764,862,0,0.0,0.0,2,1,2,1,3,6,7,0,0,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,0,0,6,2010
62383,864,8281,2,3,2,5,5,1965,1965,0.0,2,2,3,3,1,Rec,553.0,BLQ,311.0,0.0,864.0,3,4,864,0,0,0.0,0.0,1,0,3,1,2,5,7,1,1,1965.0,1,1.0,360.0,3,3,2,0,0,236,0,0,0,0,2,0,12,2009
272000,1601,11423,3,3,2,8,5,2001,2002,479.0,3,2,4,3,3,GLQ,1358.0,Unf,0.0,223.0,1581.0,4,4,1601,0,0,1.0,0.0,2,0,3,1,3,6,7,1,3,2001.0,2,2.0,670.0,3,3,2,180,0,0,0,0,0,0,3,2000,5,2010
220000,1958,9317,3,3,2,7,5,1994,2001,0.0,3,3,4,4,1,GLQ,497.0,Unf,0.0,282.0,779.0,4,4,1029,929,0,1.0,0.0,2,1,3,1,3,7,7,1,3,1994.0,2,2.0,499.0,3,3,2,202,93,0,0,0,0,0,0,0,7,2007
230000,1314,5001,2,3,2,7,5,2007,2008,166.0,3,2,4,3,1,GLQ,904.0,Unf,0.0,410.0,1314.0,4,4,1314,0,0,1.0,0.0,2,0,2,1,3,6,7,1,4,2008.0,2,2.0,626.0,3,3,2,172,62,0,0,0,0,0,0,0,7,2009
174000,1441,2645,3,3,2,8,5,1999,2000,456.0,3,2,4,3,1,Unf,0.0,Unf,0.0,776.0,776.0,4,4,764,677,0,0.0,0.0,2,1,2,1,3,5,7,0,0,1999.0,1,2.0,492.0,3,3,2,206,0,0,0,0,0,0,0,0,11,2007
462000,2772,14257,3,3,2,9,5,2007,2007,726.0,4,2,5,3,1,GLQ,1360.0,Unf,0.0,416.0,1776.0,4,4,1794,978,0,1.0,0.0,3,1,4,1,4,10,7,3,4,2007.0,3,3.0,754.0,3,3,2,135,64,0,0,0,0,0,0,0,6,2009
150500,1040,8800,2,3,2,5,7,1977,2008,0.0,2,2,4,3,2,LwQ,532.0,Rec,144.0,364.0,1040.0,2,4,1040,0,0,0.0,0.0,2,0,3,1,3,5,7,0,0,1977.0,1,2.0,484.0,3,3,2,0,0,0,0,288,0,0,0,0,9,2009
137900,1456,2349,3,3,2,6,5,1977,1977,0.0,2,2,4,3,1,ALQ,389.0,Unf,0.0,466.0,855.0,2,4,855,601,0,0.0,0.0,2,1,3,1,2,6,7,1,3,1977.0,1,2.0,440.0,3,3,2,0,28,0,0,0,0,0,0,0,5,2009
99500,918,7892,3,3,2,6,5,1979,1979,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,918.0,918.0,2,4,918,0,0,0.0,0.0,2,0,2,1,2,5,7,1,3,1979.0,1,1.0,264.0,3,3,2,28,0,0,0,0,0,0,0,0,4,2010
164000,1216,4500,3,3,2,6,5,1998,1998,116.0,2,2,5,3,1,GLQ,897.0,Unf,0.0,319.0,1216.0,4,4,1216,0,0,1.0,0.0,2,0,2,1,2,5,7,0,0,1998.0,1,2.0,402.0,3,3,2,0,125,0,0,0,0,0,0,0,5,2006
306000,1704,11478,3,3,2,8,5,2007,2008,200.0,3,2,5,3,1,GLQ,1218.0,Unf,0.0,486.0,1704.0,4,4,1704,0,0,1.0,0.0,2,0,3,1,3,7,7,1,4,2008.0,2,3.0,772.0,3,3,2,0,50,0,0,0,0,0,0,0,5,2010
82000,841,8400,3,3,2,4,4,1950,1950,0.0,1,1,3,2,1,Unf,0.0,Unf,0.0,721.0,721.0,3,4,841,0,0,0.0,0.0,1,0,2,1,2,4,7,0,0,1950.0,1,1.0,294.0,3,3,0,250,0,24,0,0,0,0,0,0,9,2009
187000,1375,14175,3,3,1,5,5,1956,1998,0.0,2,2,3,3,1,Rec,386.0,ALQ,522.0,332.0,1240.0,3,4,1375,0,0,1.0,0.0,1,0,3,1,2,6,7,1,4,1956.0,1,1.0,323.0,3,3,2,0,0,0,0,0,0,0,0,0,12,2007
260000,1734,11645,3,3,2,7,5,2005,2005,0.0,3,2,4,3,3,GLQ,1300.0,Unf,0.0,434.0,1734.0,4,4,1734,0,0,1.0,0.0,2,0,3,1,3,7,7,0,0,2005.0,3,2.0,660.0,3,3,2,160,24,0,0,0,0,0,0,0,1,2006
80000,943,11515,2,3,2,4,5,1958,1994,0.0,2,2,0,0,0,,0.0,,0.0,0.0,0.0,2,4,943,0,0,0.0,0.0,1,0,3,1,3,5,5,0,0,1958.0,1,1.0,308.0,3,3,0,0,0,60,0,0,0,0,0,0,8,2007
220000,2122,11492,2,3,2,7,5,1996,1997,132.0,3,2,4,3,1,GLQ,637.0,Unf,0.0,276.0,913.0,4,4,913,1209,0,1.0,0.0,2,1,4,1,3,8,7,1,3,1997.0,2,2.0,559.0,3,3,2,0,74,0,0,0,0,0,0,0,4,2009
228500,1822,23920,3,3,2,6,5,1984,1984,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,1105.0,1105.0,4,4,1105,717,0,0.0,0.0,2,0,4,1,3,7,5,1,1,1984.0,1,2.0,515.0,3,3,1,0,195,1012,0,0,444,2,0,0,4,2007
300000,1531,10872,2,3,2,9,5,2006,2006,122.0,3,2,5,4,3,GLQ,1037.0,Unf,0.0,467.0,1504.0,4,4,1531,0,0,1.0,0.0,2,0,2,1,4,6,7,1,4,2006.0,3,3.0,700.0,3,3,2,184,52,0,0,0,0,0,0,0,2,2009
142000,1252,10721,2,3,2,6,6,1959,1959,243.0,3,2,3,3,1,Unf,0.0,Unf,0.0,1252.0,1252.0,4,4,1252,0,0,0.0,0.0,1,0,3,1,3,7,7,0,0,1960.0,1,2.0,528.0,3,3,2,0,39,0,0,0,0,0,0,0,10,2008
188700,1660,11988,2,3,1,6,7,1934,1995,0.0,2,2,3,3,1,LwQ,326.0,Unf,0.0,389.0,715.0,1,3,849,811,0,0.0,0.0,1,1,3,1,2,6,7,1,4,1939.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,0,8,2008
115000,1771,21750,3,3,2,5,4,1960,2006,75.0,2,1,0,0,0,,0.0,,0.0,0.0,0.0,2,4,1771,0,0,0.0,0.0,1,0,3,1,2,9,6,1,3,1960.0,1,2.0,336.0,3,3,2,0,0,0,0,0,0,0,4,0,11,2009
126000,1560,8668,3,3,2,5,5,1968,1968,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,1560.0,1560.0,2,4,1560,0,0,0.0,0.0,2,0,4,2,2,8,7,0,0,1968.0,1,3.0,792.0,3,3,2,0,0,0,0,0,0,0,0,0,5,2007
149350,1228,8544,2,3,2,5,6,1966,2006,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,1228.0,1228.0,3,4,1228,0,0,0.0,0.0,1,1,3,1,3,6,7,0,0,1966.0,1,1.0,271.0,3,3,2,0,65,0,0,0,0,0,3,0,6,2008
184000,2495,10800,3,3,2,7,7,1890,1999,0.0,2,2,3,3,2,Unf,0.0,Unf,0.0,1313.0,1313.0,3,4,1313,1182,0,0.0,0.0,2,0,5,1,2,10,7,1,4,1950.0,1,2.0,342.0,3,2,2,0,299,0,0,0,0,0,0,0,12,2008
186500,1792,10261,2,3,2,6,5,2000,2000,318.0,2,2,4,3,1,Unf,0.0,Unf,0.0,936.0,936.0,4,4,962,830,0,1.0,0.0,2,1,3,1,2,8,7,1,3,2000.0,3,2.0,451.0,3,3,2,0,0,0,0,0,0,0,0,0,5,2008
225000,1548,3072,3,3,2,7,5,2004,2004,18.0,3,2,4,3,1,GLQ,1059.0,Unf,0.0,306.0,1365.0,4,4,1548,0,0,1.0,0.0,2,0,2,1,3,7,7,1,3,2004.0,3,2.0,388.0,3,3,2,143,20,0,0,0,0,0,0,0,9,2006
141000,848,4426,3,3,2,6,5,2004,2004,147.0,3,2,4,3,4,GLQ,697.0,Unf,0.0,151.0,848.0,4,4,848,0,0,1.0,0.0,1,0,1,1,3,3,7,1,3,2004.0,2,2.0,420.0,3,3,2,149,0,0,0,0,0,0,0,0,5,2008
133000,1488,47280,2,3,2,6,5,1950,1950,44.0,2,2,3,3,1,Unf,0.0,Unf,0.0,1488.0,1488.0,3,4,1488,0,0,0.0,0.0,2,1,3,1,2,6,7,1,3,1950.0,2,2.0,738.0,3,3,2,0,0,180,0,0,0,0,0,0,7,2008
111500,844,5633,3,3,2,5,7,1925,1950,0.0,2,2,3,2,1,Unf,0.0,Unf,0.0,844.0,844.0,2,4,844,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,1925.0,1,1.0,216.0,3,3,0,50,81,123,0,0,0,0,0,0,7,2006
244600,1468,9612,3,3,2,8,5,2008,2009,72.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1468.0,1468.0,4,4,1468,0,0,0.0,0.0,2,0,3,1,3,6,7,1,4,2008.0,3,3.0,898.0,3,3,2,210,150,0,0,0,0,0,0,0,12,2009
129900,864,9100,3,3,2,5,5,1958,1958,0.0,2,2,3,3,1,BLQ,521.0,LwQ,174.0,169.0,864.0,2,4,864,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,1964.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,0,7,2006
229000,2183,13837,2,3,2,7,5,1988,1988,178.0,3,3,4,4,1,GLQ,1002.0,LwQ,202.0,0.0,1204.0,3,4,1377,806,0,0.0,0.0,2,1,4,1,3,9,7,0,0,1988.0,1,3.0,786.0,3,3,2,0,0,0,0,0,0,0,0,0,2,2006
153500,1226,13108,1,3,2,5,5,1951,1951,0.0,2,2,0,0,0,,0.0,,0.0,0.0,0.0,1,4,1226,0,0,0.0,0.0,1,1,2,1,2,7,6,1,4,1951.0,3,2.0,400.0,3,3,2,174,24,120,0,228,0,0,0,0,6,2007
134500,1008,8923,3,3,2,5,7,1953,2006,0.0,2,2,3,3,1,BLQ,643.0,Unf,0.0,365.0,1008.0,3,4,1008,0,0,1.0,0.0,1,0,2,1,3,6,7,0,0,1953.0,1,1.0,240.0,3,3,2,0,18,0,0,0,0,0,0,0,5,2007
130000,899,7800,3,3,2,5,7,1967,2004,89.0,2,2,3,3,1,ALQ,450.0,Unf,0.0,414.0,864.0,4,4,899,0,0,0.0,0.0,1,0,3,1,3,5,7,0,0,1967.0,3,1.0,288.0,3,3,2,64,0,0,0,0,0,0,3,0,6,2009
144100,1650,8398,3,3,2,6,8,1910,1990,0.0,2,2,4,4,1,BLQ,259.0,Unf,0.0,667.0,926.0,2,4,991,659,0,0.0,0.0,2,0,3,1,2,6,7,0,0,1979.0,1,2.0,468.0,3,3,0,128,103,0,0,0,0,0,0,0,11,2007
130000,936,6760,3,3,2,5,5,1962,1962,0.0,2,2,3,3,3,ALQ,734.0,Unf,0.0,162.0,896.0,2,4,936,0,0,1.0,0.0,1,0,3,1,2,6,7,1,1,1962.0,2,1.0,288.0,3,3,2,24,90,160,0,0,0,0,0,0,10,2007
79500,1092,1526,3,3,2,4,5,1970,1970,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,546.0,546.0,2,4,546,546,0,0.0,0.0,1,1,3,1,2,5,7,0,0,,0,0.0,0.0,0,0,2,0,34,0,0,0,0,0,4,0,6,2006
99500,912,7392,3,3,2,5,7,1930,1995,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,520.0,520.0,2,3,912,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,1934.0,2,1.0,360.0,3,3,2,0,90,0,0,0,0,0,0,0,5,2008
156000,1452,3768,3,3,2,7,5,1999,1999,218.0,3,2,4,3,1,GLQ,549.0,Unf,0.0,142.0,691.0,4,4,713,739,0,1.0,0.0,2,1,3,1,3,6,7,0,0,1999.0,1,2.0,506.0,3,3,2,0,34,0,0,0,0,0,0,0,9,2009
320000,2250,13650,3,3,2,8,5,2002,2002,232.0,3,2,4,3,4,GLQ,578.0,Unf,0.0,1093.0,1671.0,4,4,1687,563,0,1.0,0.0,2,1,3,1,3,7,7,1,5,2002.0,3,3.0,756.0,3,3,2,238,130,0,0,0,0,0,0,0,6,2010
122250,1740,7308,3,3,2,5,5,1920,1950,0.0,1,1,3,3,1,Rec,360.0,Unf,0.0,576.0,936.0,3,3,960,780,0,0.0,0.0,1,0,2,1,4,6,7,1,4,1920.0,1,1.0,225.0,2,2,0,0,0,236,0,0,0,0,0,0,6,2008
222000,1726,3830,2,3,2,6,5,2008,2008,280.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1726.0,1726.0,4,4,1726,0,0,0.0,0.0,2,1,2,1,3,6,7,1,4,2008.0,3,2.0,561.0,3,3,2,0,254,0,0,0,0,0,0,0,1,2009
172000,1968,11075,2,3,1,5,4,1969,1969,232.0,2,2,3,3,3,ALQ,562.0,LwQ,193.0,29.0,784.0,4,4,1168,800,0,0.0,1.0,2,1,4,1,2,7,5,1,1,1969.0,2,2.0,530.0,3,3,2,305,189,0,0,0,0,0,3,400,9,2008
182000,1609,8453,2,3,2,6,5,1995,1995,38.0,3,2,4,3,1,GLQ,362.0,Unf,0.0,392.0,754.0,4,4,754,855,0,0.0,0.0,2,1,3,1,3,6,7,0,0,1995.0,2,2.0,525.0,3,3,2,0,70,0,0,0,0,0,0,0,4,2008
106500,882,8339,2,3,2,5,7,1959,1959,0.0,2,2,0,0,0,,0.0,,0.0,0.0,0.0,2,4,882,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,1959.0,2,1.0,294.0,3,3,2,0,0,0,0,0,0,0,3,1200,7,2007
223000,1789,10646,2,3,2,7,5,2001,2001,513.0,2,2,3,3,1,GLQ,681.0,Unf,0.0,177.0,858.0,4,4,872,917,0,1.0,0.0,2,1,3,1,2,7,7,1,3,2001.0,3,2.0,546.0,3,3,2,0,0,0,0,0,0,0,0,0,6,2008
91000,988,1596,3,3,2,4,5,1973,1973,0.0,2,2,4,3,4,GLQ,462.0,Unf,0.0,0.0,462.0,2,4,526,462,0,1.0,0.0,1,0,2,1,2,5,7,0,0,1973.0,1,1.0,297.0,3,3,2,120,101,0,0,0,0,0,2,0,11,2009
107500,2372,6600,3,3,2,5,4,1892,1965,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,994.0,994.0,2,4,1378,994,0,0.0,0.0,2,0,4,2,2,11,5,0,0,1985.0,2,1.0,432.0,3,3,2,0,287,0,0,0,0,0,0,0,12,2009
201800,1820,13700,2,3,2,7,6,1965,1988,288.0,2,2,3,3,4,ALQ,454.0,Unf,0.0,410.0,864.0,2,4,902,918,0,0.0,0.0,1,2,4,1,3,8,7,2,4,1965.0,1,2.0,492.0,3,3,2,60,84,0,0,273,0,0,4,0,5,2008
190000,1993,14803,2,3,2,6,5,1971,1971,252.0,2,2,3,3,1,Rec,416.0,Unf,0.0,409.0,825.0,3,4,1097,896,0,0.0,0.0,2,1,4,1,2,8,7,1,4,1971.0,2,2.0,495.0,3,3,2,0,66,0,0,0,0,0,2,0,6,2006
215000,1959,11796,2,3,2,7,5,2004,2005,0.0,3,2,4,3,3,Unf,0.0,Unf,0.0,847.0,847.0,4,4,847,1112,0,0.0,0.0,2,1,4,1,3,8,7,1,4,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,0,7,2007
174000,1555,3684,3,3,2,7,5,2007,2007,130.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1373.0,1373.0,4,4,1555,0,0,0.0,0.0,2,0,2,1,3,7,7,1,3,2007.0,3,3.0,660.0,3,3,2,143,20,0,0,0,0,0,0,0,6,2009
235000,2064,18559,2,3,2,7,5,1978,1978,383.0,3,3,4,3,1,GLQ,1206.0,Rec,186.0,656.0,2048.0,2,4,2064,0,0,1.0,0.0,2,0,3,1,3,7,7,2,2,1978.0,3,2.0,550.0,3,3,2,200,0,0,0,0,0,0,0,0,8,2008
119000,804,7200,3,3,2,5,7,1940,1992,294.0,2,3,3,3,1,BLQ,510.0,Unf,0.0,278.0,788.0,2,4,804,0,0,1.0,0.0,1,0,2,1,3,4,7,2,4,1940.0,1,1.0,240.0,3,3,2,0,0,154,0,0,0,0,3,0,2,2010
176000,1266,7500,3,3,2,7,5,2005,2005,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1257.0,1257.0,4,4,1266,0,0,0.0,0.0,2,0,3,1,3,6,7,1,3,2005.0,1,2.0,453.0,3,3,2,38,144,0,0,0,0,0,0,0,4,2006
180500,1312,6718,2,3,2,8,5,2001,2001,86.0,3,2,5,3,2,GLQ,250.0,Unf,0.0,1017.0,1267.0,4,4,1312,0,0,0.0,0.0,2,0,2,1,3,5,7,0,0,2001.0,1,2.0,471.0,3,3,2,256,28,0,0,0,0,0,0,0,1,2007
221000,1568,7180,2,3,2,8,5,2001,2002,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1568.0,1568.0,4,4,1568,0,0,0.0,0.0,2,0,3,1,3,6,7,1,3,2001.0,2,2.0,564.0,3,3,2,0,266,0,0,0,0,0,0,0,9,2006
104500,1304,2665,3,3,2,5,6,1977,1977,0.0,2,2,4,3,2,Unf,0.0,Unf,0.0,264.0,264.0,2,4,616,688,0,0.0,0.0,1,1,3,1,2,5,7,1,3,1977.0,2,1.0,336.0,3,3,2,141,0,0,0,0,0,0,0,0,5,2006
177000,1680,15576,3,3,2,6,7,1915,1976,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,840.0,840.0,4,4,840,840,0,0.0,0.0,2,0,4,1,2,8,7,0,0,1960.0,1,1.0,308.0,3,3,2,0,0,160,0,0,0,0,0,0,3,2008
86000,630,1526,3,3,2,4,8,1970,2002,0.0,2,3,4,3,3,GLQ,515.0,Unf,0.0,115.0,630.0,2,4,630,0,0,1.0,0.0,1,0,1,1,3,3,7,0,0,1970.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,0,5,2009
151500,958,12772,2,3,2,6,8,1960,1998,0.0,2,3,3,3,2,BLQ,498.0,Unf,0.0,460.0,958.0,2,4,958,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,1960.0,2,1.0,301.0,3,3,2,0,0,0,0,0,0,0,0,15500,4,2007
137000,1008,11425,2,3,2,5,6,1954,1954,0.0,2,2,3,3,1,BLQ,486.0,Unf,0.0,522.0,1008.0,3,4,1008,0,0,0.0,0.0,1,0,2,1,2,4,7,1,4,1954.0,2,1.0,275.0,3,3,2,0,0,120,0,0,0,0,0,0,7,2006
130000,1800,8513,3,3,2,5,5,1961,1961,0.0,2,2,3,3,3,Unf,0.0,Unf,0.0,1800.0,1800.0,2,4,1800,0,0,0.0,0.0,2,0,6,2,2,10,7,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2008
125500,1365,2160,3,3,2,5,6,1973,1973,200.0,2,2,3,3,1,LwQ,402.0,Unf,0.0,363.0,765.0,3,4,765,600,0,0.0,0.0,1,1,3,1,3,7,6,1,2,1973.0,1,2.0,440.0,3,3,2,0,36,0,0,0,0,0,0,0,6,2006
257000,2315,15600,3,3,2,5,7,1950,1963,405.0,2,3,4,3,1,GLQ,760.0,Unf,0.0,408.0,1168.0,3,4,1278,1037,0,1.0,0.0,2,0,4,1,2,9,7,3,4,1950.0,3,1.0,342.0,3,3,2,0,0,0,0,192,0,0,0,0,7,2006
195800,1611,8400,3,3,2,7,5,2005,2005,0.0,3,2,4,3,3,Unf,0.0,Unf,0.0,784.0,784.0,4,4,784,827,0,0.0,0.0,2,1,3,1,3,6,7,0,0,2005.0,2,2.0,572.0,3,3,2,144,36,0,0,0,0,0,0,0,3,2006
152400,1350,8375,3,3,2,5,7,1941,1973,0.0,2,2,3,3,1,ALQ,336.0,Unf,0.0,240.0,576.0,3,4,864,486,0,1.0,0.0,1,1,2,1,3,6,6,0,0,1973.0,1,3.0,627.0,3,3,0,0,0,0,0,0,0,0,3,0,6,2008
235000,2263,16659,2,3,2,7,7,1977,1994,34.0,2,2,3,3,1,ALQ,795.0,Unf,0.0,0.0,795.0,1,4,1468,795,0,1.0,0.0,2,1,3,1,3,9,7,1,3,1977.0,3,2.0,539.0,3,3,2,0,250,0,0,0,0,0,0,0,3,2006
155000,1626,2448,3,3,2,7,5,2003,2004,106.0,3,2,4,3,1,Unf,0.0,Unf,0.0,764.0,764.0,4,4,764,862,0,0.0,0.0,2,1,2,1,3,6,7,0,0,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,0,0,10,2008
